c_num,wbcode,year,iii,nr_rents,embi,embi_cons,debt_gdp,gov_debt_gdp,reserves,rer,inv_n,inv_m,inv_tot,va_n,va_m,va_tot,,,
8,AUT,2003,90.45,0.156561764,,0.633990442,,,3.236587868,0.865615759,44389400000,8463260000,55897670000,2.24379E+11,48278785940,2.89651E+11,,,
8,AUT,2004,92.07105263,0.13178141,,0.547629259,,,2.611578967,0.794405946,45986050000,8057880000,57173610000,2.29797E+11,49741035034,2.97874E+11,,,
8,AUT,2005,91.28162393,0.150684726,,0.455778141,,,2.164432199,0.798767454,47277140000,8123750000,58569670000,2.34783E+11,51963349773,3.04157E+11,,,
8,AUT,2006,93.4129941,0.195236488,,0.405763709,,,2.086320633,0.799725077,48016100000,9418610000,60530350000,2.41908E+11,56082723237,3.14641E+11,,,
8,AUT,2007,94.54813084,0.222309602,,0.49033033,,,2.749877401,0.73662413,51230900000,10323020000,65079310000,2.49296E+11,60448753153,3.26201E+11,,,
8,AUT,2008,94.17227723,0.251363163,,1.196704537,,,2.071131467,0.688998457,54093040000,10478520000,68377390000,2.54336E+11,61106130304,3.31473E+11,,,
8,AUT,2009,88.8,0.169129336,,1.352316893,,,2.027695085,0.717184595,50885390000,10144410000,64559330000,2.49327E+11,52107450820,3.17488E+11,,,
8,AUT,2010,85.19417476,0.225823693,,0.901168112,,,2.446922662,0.755022168,50562870000,9879790000,63903980000,2.51271E+11,56337963866,3.22976E+11,,,
8,AUT,2011,89.9,0.2714783,,0.990371587,,,2.548461974,0.720848438,55529290000,10552150000,69691230000,2.57147E+11,60411344330,3.33175E+11,,,
8,AUT,2012,87.68672498,0.253971115,,1.02078905,,,2.987627681,0.778754403,56191930000,12231590000,72172660000,2.57792E+11,61642863172,3.35001E+11,,,
8,AUT,2013,87.84126316,0.224092162,,0.865835708,,,2.900431393,0.754871647,57236480000,13532850000,74629550000,2.57603E+11,61803289681,3.35519E+11,,,
8,AUT,2014,88.1749186,0.188548745,,0.82922247,,,3.200272631,0.753140492,58905690000,13039510000,75492740000,2.59186E+11,63185985415,3.37719E+11,,,
8,AUT,2015,88.26631921,0.134802777,,0.913912525,,,3.325570325,0.8882194,61178210000,13566080000,78137780000,2.61355E+11,63725490950,3.40525E+11,,,
9,AZE,1979,,,,,,,,,,,,,,,,,
9,AZE,1980,,,,,,,,,,,,,,,,,
9,AZE,1981,,,,,,,,,,,,,,,,,
9,AZE,1982,,,,,,,,,,,,,,,,,
9,AZE,1983,,,,,,,,,,,,,,,,,
9,AZE,1984,,,,,,,,,,,,,,,,,
9,AZE,1985,,,,,,,,,,,,,,,,,
9,AZE,1986,,,,,,,,,,,,,,,,,
9,AZE,1987,,,,,,,,,,,,,,,,,
9,AZE,1988,,,,,,,,,,,,,,,,,
9,AZE,1989,,,,,,,,,,,,,,,,,
9,AZE,1990,,17.87660779,,,,,,,,,,12199562243,2853151637,26430381378,,,
9,AZE,1991,,8.732669307,,,,,,,,,,12543546780,2802130551,26598524301,,,
9,AZE,1992,,13.06967592,,,,,0,24.29233597,,,,8786446202,2180198894,19575111274,,,
9,AZE,1993,,15.01550057,,,2.256507937,,0.037584432,5.146352053,,,,7408466353,1714550749,15979267970,,,
9,AZE,1994,,14.90482649,,,9.446362971,,0.170469106,4.72749356,,,,6614544739,1295480946,13226511257,,,
9,AZE,1995,,17.10311589,,,13.29965331,,5.000678383,2.652882496,,,,6063827790,1018991036,11458283217,,,
9,AZE,1996,,22.87762969,,,13.83924761,,6.651744731,1.853485072,,,,6102388752,951168957.5,11258509262,,,
9,AZE,1997,,14.87966974,,,12.85227377,,11.76340633,1.597749998,,,,6671590386,959506078.3,11748567921,,,
9,AZE,1998,,4.476196199,,,15.83783331,,10.06047334,1.582151748,,,,6960540977,969368620,12178086704,,,
9,AZE,1999,,15.97416411,,,27.03457403,,14.680772,1.674954698,,,,7432366557,1006036132,12869751983,,,
9,AZE,2000,,33.92588295,,,30.61295502,,12.88889606,1.651536871,,,,7995208253,1098627067,13902715914,,,
9,AZE,2001,,27.42668628,,,27.24028228,,12.70173212,1.712691581,,,,8404829171,1143504904,14829489435,,,
9,AZE,2002,25.7,25.76339625,,9.938050284,27.99903896,,11.55369331,1.743184332,,,,9280378821,1237216526,16062050091,,,
9,AZE,2003,28.75,26.09272178,,5.984459179,27.63180984,,11.03293805,1.667727174,,,,10377561153,1410583026,17639314060,,,
9,AZE,2004,34.54,28.85805363,,3.736519738,26.56160637,,12.38523522,1.579809384,,,,11594445711,1558513514,19187247166,,,
9,AZE,2005,37.21185507,37.68616525,,2.642594503,19.14810288,,8.89150617,1.367606465,,,,12388804232,1812427384,23045182932,,,
9,AZE,2006,39.77206767,42.03791099,,2.160654994,15.14033467,,11.91619208,1.197482605,,,,13929089499,1975733248,28922820233,,,
9,AZE,2007,44.55540541,39.21776129,,2.140286207,13.81658163,,12.92910873,0.975010728,,,,15305529212,2177103954,34504686760,,,
9,AZE,2008,48.11374269,41.2174798,,4.458874875,10.24465724,4.576537975,13.23830196,0.744589228,,,,17598238412,2331742254,38060674098,,,
9,AZE,2009,47.5,28.44834562,,4.605455852,11.0880632,6.295012401,12.11018274,0.9039467,,,,18299048871,2037666432,40791458838,,,
9,AZE,2010,49.89086687,32.18880618,,2.570197925,14.57835948,6.385575792,12.11312565,0.80334127,,,,19009968050,2175734309,41762546487,,,
9,AZE,2011,49.9,35.22316043,,3.137158938,12.51249111,,15.57782238,0.658089425,,,,20754559436,2323674293,42023515246,,,
9,AZE,2012,50.85971154,31.417091,,2.966650303,16.46938907,,16.18341246,0.648058117,,,,22757098718,2432184021,43525812048,,,
9,AZE,2013,50.10781463,26.98555118,,2.599757399,15.00247661,,19.41706128,0.655579066,,,,25327856110,2483094583,46395174343,,,
9,AZE,2014,52.70936496,23.03323184,,2.271633664,16.55220341,,19.46534804,0.676192992,,,,27230999862,2575319761,47925110847,,,
9,AZE,2015,49.68523542,14.56859577,3.601225347,2.816515201,25.9235326,,11.85349009,0.981329263,,,,27571928160,2648932112,48333738810,,,
10,BDI,1979,,8.383730409,,,17.63342113,,11.49994441,,,,,383200053.4,184393731.9,1503801326,,,
10,BDI,1980,,8.978934965,,,17.97757478,,10.27498061,,,,,341837558.3,207389431.7,1491935797,,,
10,BDI,1981,,7.578072364,,,18.48721948,,6.32581469,,,,,381197562.4,227247120.9,1681466090,,,
10,BDI,1982,,10.81466419,,,22.61752811,,2.910400928,,,,,406897389.2,248259760.1,1656028190,,,
10,BDI,1983,,6.542876239,,,28.66318683,,2.487594179,,,,,420768717.7,256320951.9,1721223846,,,
10,BDI,1984,,6.778374701,,,35.7254502,,1.998836905,,,,,444059968.6,260270990.9,1712180975,,,
10,BDI,1985,,5.93607795,,,40.21694646,,2.562858114,,,,,495187053.7,284497298.6,1916822100,,,
10,BDI,1986,,8.575432433,,,48.2972878,,5.747799827,,,,,508406256.5,288263001.6,1978451751,,,
10,BDI,1987,,9.32629776,,,69.76888324,,5.367519246,1043.931118,,,,522797445.6,309625288.6,2079047526,,,
10,BDI,1988,,10.38885776,,,75.57511883,,6.410201658,1186.544391,,,,536206251.5,311344644.3,2112327602,,,
10,BDI,1989,,10.65469444,,,81.07684659,,8.943237848,1214.335678,,,,555040085.8,313585093.4,2106538154,,,
10,BDI,1990,,13.37103254,,,81.17855607,,9.278142588,1282.95331,,,,616710693.4,337064381.5,2260094673,,,
10,BDI,1991,,12.69454593,,,83.33457051,88.79366488,12.11103596,1350.501553,,,,635421518.9,368342916.2,2346289838,,,
10,BDI,1992,,14.02066839,,,95.99814883,103.9915799,16.08185389,1503.908474,,,,634495203.4,399917664.3,2428294672,,,
10,BDI,1993,,14.23864858,,,114.7313201,117.6309794,17.36398942,1660.722815,,,,608460356.9,343835585.7,2270792177,,,
10,BDI,1994,,17.06171534,,,123.3950432,117.0125899,22.1293408,1680.015197,,,,604853484.1,280335026.9,2059398921,,,
10,BDI,1995,,24.02891351,,,117.6042417,128.9192191,20.93582277,1426.614424,,,,576371233.7,233845437.7,1893663997,,,
10,BDI,1996,,28.92466302,,,132.2316631,144.0976815,16.06397236,1384.063594,,,,487781048.5,242865992.6,1841175712,,,
10,BDI,1997,,23.62156395,,,111.303812,134.2470828,11.61905794,1294.587646,,,,494010793.8,240362540.4,1878780285,,,
10,BDI,1998,,27.01923838,,,126.6925161,151.2772114,7.331200774,1376.698196,,,,538604176.4,236598706.3,1935389186,,,
10,BDI,1999,,15.41724374,,,144.8006495,162.5614405,5.937901651,1766.07708,,,,540342281.8,247187003.2,1940289139,,,
10,BDI,2000,12.6,15.06093519,,45.78932326,127.2476256,,3.781828171,1660.669227,,,,564658117.5,232125761.5,1883814396,,,
10,BDI,2001,11.25,18.81207809,,54.95933439,126.496859,,2.019738631,1719.175328,,,,644470749.5,217744825.5,1900551039,,,
10,BDI,2002,11.05,24.30142546,,51.91263567,151.8049595,,7.120998536,1932.965532,,,,702989472.3,203133444.2,1978376601,,,
10,BDI,2003,10.9,40.49219521,,39.99600572,175.8491969,,8.534370292,2021.831834,,,,768819491.3,220037576.5,1965896532,,,
10,BDI,2004,11.51774194,30.45452019,,32.10993539,152.9279439,,7.184066991,1868.74449,,,,842945458.2,223998252.8,2005745856,,,
10,BDI,2005,12.52817179,26.46328696,,22.2870276,117.1437003,,8.959008508,1598.726732,,,,832319596,228926214.4,2090287000,,,
10,BDI,2006,11.09365079,23.94917947,,26.34181876,108.4871887,,10.25052204,1509.235261,,,,857522651.2,243571052,2156392407,,,
10,BDI,2007,12.235,32.35635676,,26.90522167,104.4013286,,13.00175577,1550.520937,,,,932546316.4,250950362,2140374029,,,
10,BDI,2008,12.41107711,33.04824404,,63.3566774,86.48570941,,16.48439149,1394.42158,,,,999973911,250298455.1,2228473497,,,
10,BDI,2009,13.6,30.33665757,,53.34634325,34.41459657,,18.07755666,1320.080876,,,,1016761889,254955908.2,2248203316,,,
10,BDI,2010,17.7443609,23.8533749,,19.46742923,30.71856286,,16.27521286,1230.742572,,,,1071177083,263407087.7,2323141476,,,
10,BDI,2011,15.05,24.98766731,,32.81875573,27.24556907,,13.14845599,1187.506711,,,,1150212847,269650457.9,2381058316,,,
10,BDI,2012,13.63467742,17.52804737,,39.08989866,28.67962391,,13.16405278,1211.159621,,,,1210917466,279673606.9,2467575792,,,
10,BDI,2013,13.37847222,17.49531308,,34.53008107,27.86346118,,13.38502483,1237.443874,,,,1215139192,285125936.7,2565839857,,,
10,BDI,2014,13.73333333,17.44628107,,31.65116076,25.57126772,,11.67796008,1193.534704,,,,1315710649,317668315.8,2668162089,,,
10,BDI,2015,17.19642857,15.53249535,,22.50201699,20.17508541,,4.3524013,1000.556589,,,,1318576371,307103830.9,2644602333,,,
11,BEL,1979,86.2,0.136484812,,1.064727637,,,4.679563362,,,,,1.60079E+11,31798557270,1.99069E+11,,,
11,BEL,1980,87.15,0.137728831,,1.042114081,,,6.16787345,,,,,1.66587E+11,32402142228,2.06291E+11,,,
11,BEL,1981,82.7,0.202224741,,1.154774202,,,4.728358369,,,,,1.69447E+11,32305441669,2.09067E+11,,,
11,BEL,1982,75.85,0.257433223,,1.367864232,,,4.264244757,,,,,1.71409E+11,33587170443,2.12412E+11,,,
11,BEL,1983,72.6,0.198774567,,1.490369178,,,5.406375338,,,,,1.67852E+11,35304693890,2.10944E+11,,,
11,BEL,1984,73.05,0.167547479,,1.472440372,,,5.475992523,,,,,1.73368E+11,36376231298,2.17733E+11,,,
11,BEL,1985,74.6,0.159573971,,1.413116143,,,5.620416005,,,,,1.75227E+11,37181756030,2.20366E+11,,,
11,BEL,1986,76.15,0.091818398,,1.357329512,,,4.613995032,,,,,1.81396E+11,37288637242,2.2674E+11,,,
11,BEL,1987,76.6,0.053864244,,1.341755739,,,6.439409956,0.809706013,,,,1.891E+11,37106701110,2.34575E+11,,,
11,BEL,1988,77.35,0.038013056,,1.316392741,,,5.750200372,0.805869031,,,,1.98575E+11,39143552541,2.46481E+11,,,
11,BEL,1989,78.5,0.045014235,,1.278886607,,,6.555496948,0.850086908,,,,2.0617E+11,41670391055,2.56736E+11,,,
11,BEL,1990,79.35,0.045597468,,1.252192361,,,5.917957153,0.738497399,,,,2.06978E+11,42709287719,2.58564E+11,,,
11,BEL,1991,79.75,0.029437042,,1.239920668,,,5.786030967,0.763456703,,,,2.15738E+11,42468178489,2.67407E+11,,,
11,BEL,1992,79.75,0.023499961,,1.239920668,,,5.878400108,0.719677568,,,,2.23004E+11,42087923201,2.74629E+11,,,
11,BEL,1993,80.05,0.0253744,,1.23083572,,,5.079484592,0.786178623,,,,2.2288E+11,40946562163,2.73473E+11,,,
11,BEL,1994,78.6,0.023307744,,1.275701719,,,5.666498532,0.779003312,,,,2.30032E+11,42751451291,2.82442E+11,,,
11,BEL,1995,78.9,0.021135958,,1.266218612,,,5.616450841,0.712832029,3.54E+10,8.20E+09,4.47E+10,2.35912E+11,43833646291,2.89789E+11,,,
11,BEL,1996,79.55,0.022610935,,1.246033694,,,6.071893642,0.741508321,3.49E+10,9.16E+09,4.54E+10,2.36084E+11,45082566391,2.91767E+11,,,
11,BEL,1997,81,0.020382274,,0.811593873,,,6.406620194,0.855378299,3.73E+10,1.04E+10,4.90E+10,2.42426E+11,47912017556,3.01593E+11,,,
11,BEL,1998,82.75,0.02340674,,1.153407975,,,7.067525239,0.863422005,39118800000,10274800000,50666600000,2.46045E+11,49354026182,3.06593E+11,,,
11,BEL,1999,84.2,0.022831583,,1.140092458,,,4.236833078,0.909295079,42279000000,10223400000,53711200000,2.56405E+11,49716358298,3.17541E+11,,,
11,BEL,2000,84.35,0.024684856,,1.105364942,,,4.231230853,1.053485804,45350900000,11079900000,57702800000,2.62918E+11,52530171623,3.2771E+11,,,
11,BEL,2001,86.75,0.021015251,,1.005817305,,,4.762881059,1.086654592,46575000000,11180500000,59185300000,2.67462E+11,52902818060,3.32323E+11,,,
11,BEL,2002,89.15,0.023752301,,0.86951955,,,4.610069887,1.03144709,44947200000,10188100000,56554200000,2.72781E+11,53124187789,3.37976E+11,,,
11,BEL,2003,87.75,0.021740671,,0.672761209,,,3.462520549,0.860676428,45605700000,10638400000,57629700000,2.75873E+11,53018050098,3.41143E+11,,,
11,BEL,2004,88.71958763,0.015892828,,0.58888083,,,2.81141544,0.788514535,52171200000,10073500000,63703000000,2.83707E+11,55716853198,3.51932E+11,,,
11,BEL,2005,89.17879274,0.015672803,,0.477065666,,,2.137407794,0.796375349,56384400000,10676400000,68685400000,2.91251E+11,57191801106,3.60409E+11,,,
11,BEL,2006,90.66749042,0.017761917,,0.430178252,,,2.153215946,0.794425464,59334900000,11343900000,72591500000,3.0143E+11,55864359079,3.69703E+11,,,
11,BEL,2007,92.18271028,0.019097351,,0.515276517,,,2.207823358,0.733820597,65048600000,12855200000,80039200000,3.10208E+11,59407938343,3.82186E+11,,,
11,BEL,2008,91.59320388,0.018437617,,1.263593868,,,1.808618258,0.68669595,70090800000,12421500000,84833900000,3.14963E+11,57422930623,3.84923E+11,,,
11,BEL,2009,87.65,0.017385475,,1.387286925,,,3.304611266,0.724429617,65472000000,10951000000,78942100000,3.10468E+11,52419043131,3.76199E+11,,,
11,BEL,2010,81.42574257,0.019304595,,0.984666268,,,3.430539771,0.755022168,66941200000,10890800000,80337800000,3.16875E+11,55614375427,3.86786E+11,,,
11,BEL,2011,82.85,0.019296677,,1.162156972,,,3.428339571,0.721033316,71440700000,12187400000,86511600000,3.23908E+11,55686242954,3.94012E+11,,,
11,BEL,2012,79.20798476,0.018639188,,1.245770662,,,3.748651731,0.779665515,73171600000,12571900000,88673000000,3.28998E+11,54810412919,3.97539E+11,,,
11,BEL,2013,79.98057241,0.019350124,,1.040348275,,,3.477259536,0.75838638,72381200000,12071700000,87113300000,3.30715E+11,55378144203,3.98992E+11,,,
11,BEL,2014,81.58716578,0.020014358,,0.965432546,,,3.109556951,0.765586589,77222800000,12031000000,91908300000,3.34766E+11,57104184831,4.05191E+11,,,
11,BEL,2015,81.88,0.019531679,,1.058739698,,,3.538288951,0.911546159,77744400000,15422300000,95688900000,3.41338E+11,58662201842,4.14016E+11,,,
